公司编号,职位名称,职位链接,薪资待遇,工作地点,工作经验,最低学历,招聘人数,公司规模
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220762872x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
25490266,销售(做五休二+无责任底薪+丰厚佣金,http://sh.ganji.com/zpshichangyingxiao/1123459944x.htm,面议,长宁,不限,不限,50人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228536500x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220766994x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
25490266,高尔夫会籍顾问（底薪+高提成+住宿）,http://sh.ganji.com/zpshichangyingxiao/1527766992x.htm,面议,长宁,不限,高中,5人,100-499人
22933659,挑战自我成就梦想3200保底电话销售,http://sh.ganji.com/zpshichangyingxiao/919079121x.htm,8000-12000元,杨浦,1-3年,中专/技校,10人,20-99人
19787720,高薪8000起只要不懒----包吃,http://sh.ganji.com/zpshichangyingxiao/1537787863x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,15人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220768794x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1213230348x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
6698110,诚招网络推广员3000-5000,http://sh.ganji.com/zpshichangyingxiao/1539418722x.htm,面议,浦东-塘桥,不限,高中,10人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220773642x.htm,8000-12000元,黄浦,不限,高中,18人,100-499人
19787720,综合月薪9000以上/双休/包吃,http://sh.ganji.com/zpshichangyingxiao/1546280524x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,15人,100-499人
19787720,月入过万+双休+包食宿+五险一金,http://sh.ganji.com/zpshichangyingxiao/1549442980x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,15人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220778280x.htm,8000-12000元,黄浦,不限,高中,18人,100-499人
27696744,高薪诚聘销售精英,http://sh.ganji.com/zpshichangyingxiao/1511991537x.htm,8000-12000元,浦东-东昌站地铁,不限,高中,50人,100-499人
27696744,3k-6k无责任底薪+提成+奖金销售,http://sh.ganji.com/zpshichangyingxiao/1549952674x.htm,8000-12000元,浦东-东昌站地铁,不限,高中,20人,100-499人
19787720,月均8000起高提成带薪培训+包食宿,http://sh.ganji.com/zpshichangyingxiao/1611183236x.htm,8000-12000元,普陀-桃浦,不限,不限,15人,100-499人
27696744,3k-6k无责任底薪+提成+奖金,http://sh.ganji.com/zpshichangyingxiao/1797769172x.htm,8000-12000元,浦东-东昌站地铁,不限,不限,20人,100-499人
28805807,电话销售主管年薪20万,http://sh.ganji.com/zpshichangyingxiao/1359851505x.htm,12000-20000元,浦东,不限,大专,5人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220782237x.htm,8000-12000元,黄浦,不限,高中,18人,100-499人
8675185,想要加做到等于高收入,http://sh.ganji.com/zpshichangyingxiao/1170890684x.htm,面议,徐汇-田林,不限,高中,10人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1220790184x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
19787720,HOT 底薪4000起+包吃+双休,http://sh.ganji.com/zpshichangyingxiao/1537799602x.htm,5000-8000元,普陀-桃浦,不限,高中,15人,100-499人
8675185,销售代表,http://sh.ganji.com/zpshichangyingxiao/1170765149x.htm,面议,徐汇-田林,不限,高中,10人,100-499人
27696744,月入过万白领生活三年买房,http://sh.ganji.com/zpshichangyingxiao/1408658878x.htm,8000-12000元,浦东-陆家嘴,不限,不限,30人,100-499人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1228565351x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
25490266,销售代表 销售顾问 会籍顾问,http://sh.ganji.com/zpshichangyingxiao/1129764790x.htm,8000-12000元,长宁,不限,高中,5人,100-499人
32735862,急聘/高提成+不加班-电话销售,http://sh.ganji.com/zpshichangyingxiao/1846597070x.htm,5000-8000元,闸北,1年以内,大专,2人,20-99人
26184998,（官方诚聘）全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1213264098x.htm,5000-8000元,黄浦,不限,高中,18人,100-499人
19787720,缴纳5险1金+提供餐补+月入8000,http://sh.ganji.com/zpshichangyingxiao/1529676004x.htm,8000-12000元,普陀-桃浦,不限,高中,15人,100-499人
22933659,底薪3200+双休包住,http://sh.ganji.com/zpshichangyingxiao/1139135951x.htm,5000-8000元,杨浦-长阳路,不限,中专/技校,20人,20-99人
16046674,业务助理,http://sh.ganji.com/zpshichangyingxiao/1682825719x.htm,面议,,1-3年,不限,2人,20-99人
19787720,跟对团队才是最重要的-月均8000起,http://sh.ganji.com/zpshichangyingxiao/1851869285x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,20人,100-499人
13560322,提供住宿底薪五千起月薪过万前景广阔,http://sh.ganji.com/zpshichangyingxiao/1377867780x.htm,12000-20000元,普陀-金沙江路,不限,大专,5人,500-999人
13560322,底薪五千起急聘业务员提供住宿高提成,http://sh.ganji.com/zpshichangyingxiao/1397177675x.htm,8000-12000元,普陀-金沙江路,不限,大专,10人,500-999人
13560322,包住底薪五千品牌销售挑战月薪20万,http://sh.ganji.com/zpshichangyingxiao/1031141723x.htm,8000-12000元,普陀-金沙江路,不限,高中,50人,500-999人
28667546,销售前台,http://sh.ganji.com/zpshichangyingxiao/1341058003x.htm,面议,宝山,1-3年,不限,2人,20-99人
25490266,销售顾问 会籍顾问,http://sh.ganji.com/zpshichangyingxiao/1582246819x.htm,面议,长宁,不限,不限,3人,100-499人
27696744,销售助理 试用期薪资4800,http://sh.ganji.com/zpshichangyingxiao/1623168269x.htm,12000-20000元,浦东-陆家嘴,不限,不限,15人,100-499人
28805807,电话销售踏踏实实年薪8万,http://sh.ganji.com/zpshichangyingxiao/1379174039x.htm,5000-8000元,浦东,不限,不限,20人,100-499人
13560322,诚招销售人员底薪6000-8000,http://sh.ganji.com/zpshichangyingxiao/1384563961x.htm,8000-12000元,普陀-金沙江路,不限,高中,10人,500-999人
28805807,国企电销主管年薪20万+住宿,http://sh.ganji.com/zpshichangyingxiao/1359700206x.htm,5000-8000元,浦东,不限,中专/技校,20人,100-499人
13560322,底薪5千+包住年20万起俄罗斯七日游,http://sh.ganji.com/zpshichangyingxiao/1377863166x.htm,8000-12000元,普陀-金沙江路,不限,高中,50人,500-999人
28805807,电话销售+踏实做月薪过万,http://sh.ganji.com/zpshichangyingxiao/1359855690x.htm,8000-12000元,浦东,不限,高中,20人,100-499人
27696744,招聘分行经理底薪6800,http://sh.ganji.com/zpshichangyingxiao/1623288047x.htm,20000元以上,浦东-陆家嘴,不限,不限,5人,100-499人
19787720,销售(月均万元以上)包吃+双休,http://sh.ganji.com/zpshichangyingxiao/1851819989x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,20人,100-499人
27696744,门槛低+工资高+屌丝逆袭,http://sh.ganji.com/zpshichangyingxiao/1255609065x.htm,5000-8000元,浦东-东昌站地铁,不限,不限,15人,100-499人
28667546,销售顾问,http://sh.ganji.com/zpshichangyingxiao/1353682976x.htm,面议,宝山,1-3年,不限,2人,20-99人
27696744,销售代表/客户经理,http://sh.ganji.com/zpshichangyingxiao/1432890939x.htm,5000-8000元,浦东-陆家嘴,不限,不限,10人,100-499人
22235519,农业银行项目销售坐席6小时班,http://sh.ganji.com/zpshichangyingxiao/1463304691x.htm,5000-8000元,普陀-其他,不限,不限,20人,100-499人
27696744,九间伴让你挣到你想要的钱,http://sh.ganji.com/zpshichangyingxiao/1270920251x.htm,8000-12000元,浦东-塘桥,不限,不限,15人,100-499人
13560322,无责任底薪3千起双休包住诚聘业务员,http://sh.ganji.com/zpshichangyingxiao/1377868380x.htm,8000-12000元,普陀-金沙江路,不限,高中,15人,500-999人
22933659,8K诚聘电话销售精英包住应届生亦可,http://sh.ganji.com/zpshichangyingxiao/1016180025x.htm,3000-5000元,杨浦-长阳路,1年以内,中专/技校,5人,20-99人
18648188,高薪诚聘 网络营销,http://sh.ganji.com/zpshichangyingxiao/1361387377x.htm,8000-12000元,普陀-长寿路,不限,不限,30人,100-499人
18648188,网络销售+8小时双休,http://sh.ganji.com/zpshichangyingxiao/979081660x.htm,5000-8000元,普陀-长寿路,不限,高中,50人,100-499人
18648188,网络客服,http://sh.ganji.com/zpshichangyingxiao/893399315x.htm,3000-5000元,普陀-长寿路,不限,不限,1人,100-499人
18648188,网络营销 月薪轻松过万,http://sh.ganji.com/zpshichangyingxiao/966534436x.htm,5000-8000元,普陀-长寿路,不限,不限,50人,100-499人
27696744,提供住宿+欢迎敢于挑战高薪的你,http://sh.ganji.com/zpshichangyingxiao/1643463757x.htm,12000-20000元,浦东-东昌站地铁,不限,高中,20人,100-499人
27803146,爆发期培训公司网络销售+提供住宿,http://sh.ganji.com/zpshichangyingxiao/1251957066x.htm,5000-8000元,宝山,1-3年,不限,5人,100-499人
28667546,汽车销售顾问4S店,http://sh.ganji.com/zpshichangyingxiao/1670500213x.htm,面议,宝山,1-3年,不限,2人,20-99人
3417827,商超销售经理（线上商超对接）,http://sh.ganji.com/zpshichangyingxiao/1384091257x.htm,5000-8000元,闵行-七宝,1-3年,中专/技校,2人,20人以下
13560322,无责任底薪三千起双休包住年薪十万起,http://sh.ganji.com/zpshichangyingxiao/1384568167x.htm,12000-20000元,普陀-金沙江路,不限,高中,10人,500-999人
13560322,底薪5千双休提供住宿诚聘业务员,http://sh.ganji.com/zpshichangyingxiao/1397180099x.htm,8000-12000元,普陀-金沙江路,不限,高中,10人,500-999人
28805807,国企电销主管年薪20万+住宿,http://sh.ganji.com/zpshichangyingxiao/1359849165x.htm,5000-8000元,浦东,不限,不限,20人,100-499人
22235519,无责底薪3200+高提成+6小时班,http://sh.ganji.com/zpshichangyingxiao/1461846406x.htm,5000-8000元,普陀-其他,不限,不限,20人,100-499人
4416460,汽车养护用品销售,http://sh.ganji.com/zpshichangyingxiao/1216106219x.htm,8000-12000元,宝山-杨行,不限,不限,20人,500-999人
24252973,月薪10000诚招案场销售,http://sh.ganji.com/zpshichangyingxiao/1451498382x.htm,面议,闵行-浦江,1-3年,中专/技校,5人,20-99人
22101062,检测实验室双休可提供住宿诚聘客户经理,http://sh.ganji.com/zpshichangyingxiao/893061661x.htm,面议,宝山-顾村,不限,不限,20人,100-499人
22101062,检测实验室双休可提供住宿诚聘市场销售,http://sh.ganji.com/zpshichangyingxiao/875953335x.htm,面议,宝山-顾村,不限,不限,20人,100-499人
28805807,国企电话销售月薪6千+住宿,http://sh.ganji.com/zpshichangyingxiao/1379216030x.htm,5000-8000元,浦东,不限,不限,20人,100-499人
28805807,国企电销主管年薪20万+住宿,http://sh.ganji.com/zpshichangyingxiao/1379217287x.htm,8000-12000元,浦东,不限,高中,50人,100-499人
8675185,诚聘销售精英！国家救市，等你赚大钱,http://sh.ganji.com/zpshichangyingxiao/1163118058x.htm,面议,徐汇-田林,不限,不限,20人,100-499人
28805807,电销月薪8千+双休住宿,http://sh.ganji.com/zpshichangyingxiao/1359895122x.htm,5000-8000元,浦东,不限,高中,50人,100-499人
13560322,无责任底薪三千起双休包住 公司直招,http://sh.ganji.com/zpshichangyingxiao/1384571551x.htm,8000-12000元,普陀-金沙江路,不限,高中,10人,500-999人
13560322,底薪五千起急年薪十万以上诚聘销售,http://sh.ganji.com/zpshichangyingxiao/1384569493x.htm,8000-12000元,徐汇-徐家汇,不限,大专,10人,500-999人
19787720,月入过万+双休+包食宿+五险一金,http://sh.ganji.com/zpshichangyingxiao/1549442980x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,15人,100-499人
19787720,招兵买马-月薪过万-包食宿,http://sh.ganji.com/zpshichangyingxiao/1796094467x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,20人,100-499人
22926933,高薪福利好双休前景好(无经验亦可),http://sh.ganji.com/zpshichangyingxiao/1550812909x.htm,8000-12000元,闵行-七宝,不限,不限,20人,100-499人
19787720,通集令-急招销售精英--月入8K+,http://sh.ganji.com/zpshichangyingxiao/1658804689x.htm,8000-12000元,普陀-桃浦,不限,中专/技校,20人,100-499人
28512423,上市企业 保底5000/月,http://sh.ganji.com/zpshichangyingxiao/1324792149x.htm,5000-8000元,-共康,不限,不限,50人,10000人以上
28512423,不限经验  保底5000/月,http://sh.ganji.com/zpshichangyingxiao/1344115292x.htm,5000-8000元,-共康,不限,不限,50人,10000人以上
22640167,电话销售,http://sh.ganji.com/zpshichangyingxiao/1658515925x.htm,3000-5000元,浦东-东方路地铁,1-3年,高中,5人,20-99人
22640167,电话销售,http://sh.ganji.com/zpshichangyingxiao/1760479214x.htm,12000-20000元,浦东-东方路地铁,1-3年,不限,10人,20-99人
751624,知名瑜伽会馆古北新店招聘销售顾问,http://sh.ganji.com/zpshichangyingxiao/1217198918x.htm,3000-5000元,长宁-古北,1-3年,中专/技校,2人,20-99人
4206019,交通银行招聘信用卡骨干,http://sh.ganji.com/zpshichangyingxiao/1348974552x.htm,8000-12000元,黄浦-人民广场,不限,大专,5人,1000-9999人
28797062,底薪3500+高提成+6点下班,http://sh.ganji.com/zpshichangyingxiao/1775924636x.htm,3000-5000元,普陀,不限,大专,15人,20-99人
21288991,诚聘营销精英 年薪15万,http://sh.ganji.com/zpshichangyingxiao/814537510x.htm,5000-8000元,虹口-其他,不限,大专,25人,100-499人
4206019,诚聘交行信用卡业务精英,http://sh.ganji.com/zpshichangyingxiao/1349257065x.htm,12000-20000元,黄浦-人民广场,1年以内,大专,5人,1000-9999人
26941979,中国人寿（国企）直招电话销售,http://sh.ganji.com/zpshichangyingxiao/1213324074x.htm,5000-8000元,静安-江宁路,不限,中专/技校,10人,10000人以上
22640167,高薪应聘销售专员五险一金+提成+双休,http://sh.ganji.com/zpshichangyingxiao/1785625889x.htm,12000-20000元,浦东-东方路地铁,1年以内,高中,10人,20-99人
28797062,五险 双休 月薪过万 营销 销售,http://sh.ganji.com/zpshichangyingxiao/1638715018x.htm,3000-5000元,普陀,不限,大专,20人,20-99人
19607527,无责任底薪高新诚聘,http://sh.ganji.com/zpshichangyingxiao/724043907x.htm,2000-3000元,闵行-春申,不限,中专/技校,20人,20-99人
19607527,无责任底薪诚聘电话销售管理,http://sh.ganji.com/zpshichangyingxiao/722427083x.htm,2000-3000元,闵行-春申,不限,高中,10人,20-99人
19607527,急招电话销售员,http://sh.ganji.com/zpshichangyingxiao/705361619x.htm,3000-5000元,闵行-春申,1-3年,大专,15人,20-99人
28573725,高薪诚聘电话销售人员,http://sh.ganji.com/zpshichangyingxiao/1467156345x.htm,5000-8000元,闸北-西藏北路,不限,高中,10人,100-499人
26941979,中国人寿招聘（国企）,http://sh.ganji.com/zpshichangyingxiao/1221018232x.htm,5000-8000元,静安-江宁路,不限,高中,20人,10000人以上
751624,古北知名瑜伽会馆招聘销售客服,http://sh.ganji.com/zpshichangyingxiao/1209433981x.htm,3000-5000元,长宁-古北,1-3年,中专/技校,2人,20-99人
26757384,选择大于努力  双休/底薪4000+,http://sh.ganji.com/zpshichangyingxiao/1413796724x.htm,面议,虹口-四川北路,不限,不限,10人,1000-9999人
19607527,高薪诚聘网络销售,http://sh.ganji.com/zpshichangyingxiao/733192592x.htm,3000-5000元,闵行-春申,1-3年,本科,20人,20-99人
19607527,无责任底薪诚聘销售员,http://sh.ganji.com/zpshichangyingxiao/1828011785x.htm,3000-5000元,奉贤,1-3年,高中,10人,20-99人
4206019,诚聘交行信用卡驻店专员,http://sh.ganji.com/zpshichangyingxiao/1355684938x.htm,5000-8000元,黄浦-人民广场,不限,大专,5人,1000-9999人
751624,知名瑜伽会馆古北新店招聘客服销售,http://sh.ganji.com/zpshichangyingxiao/1008702070x.htm,3000-5000元,闵行-龙柏金汇,1-3年,中专/技校,2人,20-99人
26941979,静安区直招电话销售（国企）,http://sh.ganji.com/zpshichangyingxiao/1220996980x.htm,5000-8000元,静安-江宁路,不限,不限,15人,10000人以上
19607527,诚聘广告灯箱户外工程项目总经理,http://sh.ganji.com/zpshichangyingxiao/1806293252x.htm,5000-8000元,宝山-共康,3-5年,大专,5人,20-99人
4206019,诚聘信用卡店员,http://sh.ganji.com/zpshichangyingxiao/1368346112x.htm,5000-8000元,黄浦-人民广场,不限,大专,5人,1000-9999人
28797062,APP销售精英（提供客户）,http://sh.ganji.com/zpshichangyingxiao/1702984268x.htm,3000-5000元,普陀,不限,大专,10人,20-99人
22640167,急聘销售精英,http://sh.ganji.com/zpshichangyingxiao/1583349186x.htm,20000元以上,浦东-东方路地铁,1-3年,大专,20人,20-99人
28797062,渠道销售专员（住宿五险),http://sh.ganji.com/zpshichangyingxiao/1507197255x.htm,5000-8000元,普陀,不限,大专,10人,20-99人
18587453,包住诚聘无经验应届毕业生无责任底薪,http://sh.ganji.com/zpshichangyingxiao/1122649973x.htm,5000-8000元,浦东,不限,高中,50人,100-499人
